"sample_id","IL6","TNFa","IL1b","IFNg","IFNa","CXCL10"
"SAMPLE_0038",11.3314188737966,9.11090289818305,10.4570379016868,13.8309879083384,11.1073777467954,11.8524716402935
"SAMPLE_0039",11.1444481115163,9.03410324539165,10.3216117795523,15.3042454530236,11.368108040167,13.6300162240775
"SAMPLE_0040",15.4280636093023,9.3655168998836,14.9002435636304,18.1229934376024,12.2116414415915,16.7278952656002
"SAMPLE_0041",9.9021825856734,8.33250083413448,8.64937997714453,15.7005072393122,9.67723810940185,9.60001554042994
"SAMPLE_0042",13.3495234810397,10.5776694592848,13.3443340069758,13.7923321044256,13.3369370300696,16.7672278690797
"SAMPLE_0043",14.7796756625673,11.9967913854561,14.3033430841529,14.2337009296444,12.4059048784072,15.6248797254913
"SAMPLE_0044",15.0057707882192,8.36403939051585,11.2327032252632,16.6431700972355,11.0011454768688,13.7019969790825
"SAMPLE_0045",18.9883902245764,10.9266111202233,14.7289648462425,14.8982600736735,14.1129396928251,15.8272297782549
"SAMPLE_0046",10.7672902766599,10.2442556493687,9.20988829145343,12.7423909197178,9.62725596682468,11.9824002668957
"SAMPLE_0047",12.9910997410407,8.39203006673234,10.3758176038886,18.3169718622002,11.383449872419,15.5472856359008
"SAMPLE_0048",9.37003728004751,8.66252563173743,7.74275206146895,13.8702182859147,8.19619272415751,10.803166770738
"SAMPLE_0049",11.5801619651736,10.7700143225382,11.2685952625927,13.2309289923989,8.68974055848692,12.2313483491194
"SAMPLE_0050",12.4293724381703,9.77089224583653,11.7448498315689,13.9274101268701,10.6672057041531,12.326990023703
"SAMPLE_0051",13.8599324562883,10.1749535229634,11.956623041844,13.7834735700684,11.1147854649419,14.29812296014
"SAMPLE_0052",15.4647615001219,10.8942011296249,13.5613165789682,13.9712213924242,13.2059018722725,17.3716121965959
"SAMPLE_0053",15.2372619446765,12.2768337808623,14.2030161372645,14.4726691818477,14.3139263960741,17.537821569848
"SAMPLE_0054",14.5971861758084,11.0196514521919,11.603660118902,15.7084596005031,14.0294179442934,14.4485170997312
"SAMPLE_0055",13.5912474450066,13.1585008596791,14.6820598075599,12.2460938951604,13.4874467602117,17.5466981000898
"SAMPLE_0056",12.0274163480762,6.77980074287131,9.56640882031637,10.4708418430011,9.30340552251434,9.72126246975297
"SAMPLE_0057",18.9496580280866,11.814865025202,16.2571891044513,12.111405998227,16.1863501436084,21.9696121557449
"SAMPLE_0058",20.8678144205315,9.99973307189386,15.6802575164255,6.81691335127239,15.2585777578987,17.5774217492159
"SAMPLE_0059",14.8798568033672,9.19772539212763,13.065765204656,7.83825894438446,12.1215298260367,15.6272253118384
"SAMPLE_0060",13.3294367126172,9.76392569400424,12.2160842109195,13.3636788289825,11.8078468175843,14.6382536892606
"SAMPLE_0061",11.8554803464548,8.76172275994063,12.3030351815757,11.9233857289507,11.9272312270858,12.3162928282425
"SAMPLE_0062",15.9224443037363,11.4480588051727,13.8118640891302,17.4681484983649,12.9934112303358,18.4988652974636
"SAMPLE_0063",12.5217778758489,9.95985928090298,13.3397029154033,12.5508606991936,13.7079685037181,15.1308869550666
"SAMPLE_0064",8.0580194112483,8.98175875944184,8.91221911228985,14.4091633759104,8.21739517419786,10.6633024254017
"SAMPLE_0065",14.9527699824233,10.1598606773838,13.6959053060302,17.4016523386603,13.7254303724312,16.9972341503706
"SAMPLE_0066",19.6785443516292,9.94292733273481,13.9172080450784,5.09565344064897,13.3752792812823,18.3741680535004
"SAMPLE_0067",16.1552146456632,10.2944192148002,12.0208026220634,13.7547389714284,12.4335985801784,15.743640583486
"SAMPLE_0068",13.3022741648636,10.6289638759918,11.9615214331871,13.280001608885,11.7219353165124,15.1953228494555
"SAMPLE_0069",12.9000159596108,9.74656468881944,11.0722041270105,14.0221899847482,9.07972080611643,13.4198995301933
"SAMPLE_0070",14.1701453068785,10.2735374119232,13.3899156366193,11.2841675574625,11.0081829980672,14.8593774636802
"SAMPLE_0071",11.4493937505487,10.2398636895505,11.1756312230924,16.7569170409877,11.1185523005313,13.4608173778628
"SAMPLE_0072",8.83814874431295,7.32154879754677,9.42855034625553,13.1788397197727,9.42593171280412,12.9403886649907
"SAMPLE_0073",11.468493141784,7.89520334844079,8.08521547411162,15.9928081489767,8.30535538411207,10.7079669377637
"SAMPLE_0074",12.0322267210462,10.1236978670386,10.7451123235304,10.5353424967456,10.5612684576549,14.066267488154
"SAMPLE_0075",13.3864618787767,10.5167991961773,13.3297401440913,12.5785092605696,13.090888772352,15.2986874132961
"SAMPLE_0076",14.5033229643774,12.2349560894505,11.5387413847685,16.225506710968,10.2935422088974,15.6472079134595
"SAMPLE_0077",10.9170520048807,9.80867404991959,10.4309101436428,13.741440045061,10.7554691741935,11.6373775767787
"SAMPLE_0078",13.9871534859422,10.3586489354629,12.3315833019103,17.6057556133657,10.1319845935492,17.0393426523969
"SAMPLE_0079",18.946733748491,10.2761001687744,15.8913288411919,13.8000511400779,14.8935642135702,19.9066500907422
"SAMPLE_0080",21.5305945879903,13.3632044289253,18.107806085969,10.8453728035212,17.3091267430688,22.3986657022907
"SAMPLE_0081",13.4257090685924,10.0833140356347,13.078541920704,11.9775570045896,9.81043272128327,14.9228221541893
"SAMPLE_0082",11.9504256532455,8.80667650682847,10.2895485799894,12.6591591104878,8.76799941409478,12.1749052026355
"SAMPLE_0083",18.7665450668209,9.95287568475126,15.7850381910403,13.6644055467229,15.0663710655203,19.0380590713842
"SAMPLE_0084",11.0476405346688,8.89230013899001,7.12796451676412,13.453362632299,8.66242968361713,11.4818881445408
"SAMPLE_0085",9.04859463501279,6.98886968530617,8.87294183214968,5.92064298781574,7.95990671182397,10.7169058808719
"SAMPLE_0086",13.7038244591762,11.2017522023954,12.0339541266057,9.72906483203963,10.7591865244104,15.4902270964789
"SAMPLE_0087",13.1748484226795,10.0779890974585,10.0628751137012,15.9926163094556,9.56642231125566,12.2435088158222
"SAMPLE_0088",11.9069019791024,8.58279030172034,11.4334873952862,12.6136733591981,10.3464955340058,11.3066998971068
"SAMPLE_0089",13.0558845995042,12.1924119195273,12.3694307285948,12.3455072612557,11.9973532904588,15.3728669458174
"SAMPLE_0090",13.7896266978867,8.25127932930978,9.59873733281444,18.0645389317981,10.3944757543977,14.5746327850965
"SAMPLE_0091",13.0596814171455,7.1683573397042,12.9597295171922,10.7674736866979,12.2174155432766,13.5711925436415
"SAMPLE_0092",13.2566246107972,9.43829741383232,8.15353947753975,15.4530869163117,10.4626385083694,11.6386677555866
"SAMPLE_0093",14.3711828095737,12.2894376924501,13.4803361714167,12.7609519779809,11.8025561285882,17.9966080587545
"SAMPLE_0094",11.8723815954398,9.42855029651524,11.8807238340833,11.5383243777347,10.2858461493711,14.0510329885467
"SAMPLE_0095",21.8025918102856,12.3329730029942,16.4563192542205,10.3259125875043,15.9959248135486,22.2061955846976
"SAMPLE_0096",18.408061133278,11.3688549689676,17.3515368885559,14.8053896923657,15.7000493387246,21.4802119045468
"SAMPLE_0097",15.5655126933953,10.5973296195252,12.8175715948321,12.6443181592324,11.3367312413275,14.5806252456705
"SAMPLE_0098",16.7370560015542,7.82614390532264,13.968467582564,14.9363461215896,12.4262815674728,15.1416850881916
"SAMPLE_0099",14.538562661908,11.7658937256573,13.3892867130936,16.3530790949428,13.3750534252777,14.2284809163931
"SAMPLE_0100",8.68435470046279,10.240839530234,8.50283685517975,7.84631426534433,9.01724059169683,11.6718725773222
"SAMPLE_0101",10.5015841427821,10.2391251693043,10.8460032144171,8.29414621277837,9.70066395056014,13.9163124854388
"SAMPLE_0102",9.83298233485053,7.67410404498217,9.1627676114819,15.5395517711526,8.70827214296411,9.48073474247248
"SAMPLE_0103",21.4936738773869,14.5552412239912,18.065064765227,12.9259053711074,19.2382293335149,21.5539046460967
"SAMPLE_0104",14.5708896321161,8.21035351839866,10.9204573868405,16.9164092433657,11.767523438499,15.7376059140969
"SAMPLE_0105",10.9340806294662,10.2725385267221,11.0959785018669,8.85469231044944,11.3171793934911,11.946900704785
"SAMPLE_0106",15.3485110514,10.1683982296798,12.6456555449958,14.3624744161561,11.3977975964722,17.5241551285235
"SAMPLE_0107",14.6021096625129,9.53939581836224,12.1378610055558,16.1042641699375,12.4664897632201,16.3944081861647
"SAMPLE_0108",14.3722079058319,9.22180690843043,13.9697429611599,18.6018332693308,13.0381919891366,15.0062220705239
"SAMPLE_0109",10.5536583789952,7.74726865106487,7.92905506389416,15.0649189589487,9.28404614303654,11.725244843466
"SAMPLE_0110",14.5486832632561,7.54525020241313,11.1742798576825,8.58585610262288,10.9204888008474,13.3609386979571
"SAMPLE_0111",10.6428895603296,8.0886025034264,8.86182744401769,12.8479941359432,9.23396286012396,9.21235347073621
"SAMPLE_0112",12.9922389276296,8.08494056681169,11.4229775185214,16.0581204473072,9.54612297092803,12.7943370223819
"SAMPLE_0113",9.74447783603597,10.6945555421408,12.1259957874821,15.9303635873316,8.70383070864819,11.4001778310075
"SAMPLE_0114",22.4390145297107,14.4618666193227,18.9374530128447,16.4305400290928,19.4556393592353,22.7957709087619
"SAMPLE_0115",14.0680826953684,11.6087497729207,13.0370103469284,14.1318919229762,13.2149898188047,14.9169776633683
"SAMPLE_0116",13.9842113364976,7.14595362110732,12.6906420165854,11.45483670127,10.8203583472835,15.2830823715912
"SAMPLE_0117",10.6481232316813,7.63050954991332,9.01457520565498,6.38530794382061,8.59347000121983,12.9435315440118
"SAMPLE_0118",16.2543706136131,10.2876288178247,14.0833882508132,12.0707746836567,14.3814808383239,14.8229464263102
"SAMPLE_0119",16.341636406068,9.68285011182385,16.2113302668905,11.0049119125971,13.5499440586008,18.2816719587621
"SAMPLE_0120",11.8658451092111,11.6609872450271,9.47385225288502,13.6200302512765,11.4991584263837,13.1414418063638
"SAMPLE_0121",11.5094129546146,8.23176706361802,10.1462840897748,12.6666158940662,10.7534884405018,14.512989363912
"SAMPLE_0122",14.9038368001566,11.3442796369388,12.5116711981077,17.472505625543,12.827349668636,17.2081485382262
"SAMPLE_0123",12.429074141774,11.4190030217559,13.1888043372393,13.462094822056,12.5864155802504,15.9663329946674
"SAMPLE_0124",24.7265224196433,15.3086584311135,21.0789859225431,12.237288363552,21.2279563093321,23.7304332140059
"SAMPLE_0125",23.3558885687162,11.9989454085428,17.6899812332037,10.3803875092622,18.4526537706052,22.1233036818566
"SAMPLE_0126",17.4512273190789,12.7780510713505,19.0900856459462,13.7453896018789,16.66136560679,19.3722710232727
"SAMPLE_0127",17.645338484777,12.4289087457235,15.2305360591729,9.6721411167796,14.4183989448891,19.4999001629929
"SAMPLE_0128",17.6287961634126,9.86647796419405,14.4364966693352,13.0792582659546,13.842142957673,17.5662297671908
"SAMPLE_0129",10.4337026627683,8.43499326827743,11.3816511408848,11.9645986411764,11.3770967434483,14.8694341965934
"SAMPLE_0130",15.1101748179049,12.004589215739,11.1274018258972,14.151906021836,12.9059350729787,14.8540529803266
"SAMPLE_0131",15.6023271153315,10.2953407780004,13.4890670471196,11.467222978738,12.519393762331,15.4574842927306
"SAMPLE_0132",24.3771830892519,12.8474954033305,20.6187221738712,11.7513932199536,19.4692466982107,24.6254066567252
"SAMPLE_0133",16.0733636971156,12.0134071177615,14.3931825304418,12.9123929803319,13.0116333698687,15.804534708721
"SAMPLE_0134",13.4782881445147,10.5339346956894,11.0408809277731,19.7602802488648,13.2938582279715,14.2020540544459
"SAMPLE_0135",15.3539823024084,9.96453554790614,13.9237091326434,6.96804296856148,11.941382629498,19.0483202036305
"SAMPLE_0136",12.9691038214902,7.25627974985067,9.86821348056351,10.3618120379377,10.2869795464608,14.6401260260373
"SAMPLE_0137",19.3757584079736,11.3571065206163,16.1169306928837,16.2151265937015,16.0180734792805,21.0521112678005
"SAMPLE_0138",13.6234216915047,11.7425655501316,13.2974225882905,16.7728265399204,10.9060640124869,14.3470227658385
"SAMPLE_0139",18.1733189980658,12.2978063608769,15.7918781073131,14.9833381324897,14.3000721121237,17.5352898775841
"SAMPLE_0140",15.0878278551416,9.84350160731886,13.8340649316516,15.3268550312241,11.4908305416504,16.8612069831894
"SAMPLE_0141",14.360846698094,7.96934194380952,10.9011314995283,13.2916909327925,11.8217910770598,12.3384575238677
"SAMPLE_0142",11.1499165346507,9.61917374770179,10.1259588947753,17.1503244559477,8.75937490601252,13.177595693926
"SAMPLE_0143",18.693644944275,13.2561656587453,16.8030790514222,13.7477711519466,13.9492461663795,19.1908285389371
"SAMPLE_0144",11.0428840371654,10.280420908782,11.0963035187565,15.2978269688698,10.108117563228,12.4364806062911
"SAMPLE_0145",17.3680012666376,10.3298500151071,15.8577210908075,15.6689908907442,14.9472243180375,19.1806952818828
"SAMPLE_0146",11.3665118139205,10.5471765790798,10.1802720813317,14.6027754058143,10.2257063062967,12.7646672986936
"SAMPLE_0147",13.4824498124665,9.30513403487876,12.0494372270216,14.6567644339108,11.9758213318977,15.4425713575674
"SAMPLE_0148",11.7589033121134,8.69728043977994,10.8190828942993,8.8381592713735,9.92589531693774,10.9492387888438
"SAMPLE_0149",14.9468736628563,11.1247276389783,11.2125777432235,15.3519171090786,10.6433540364434,14.5222304339293
"SAMPLE_0150",13.4132005993867,11.8129456379643,13.6023819897815,14.0154785186765,12.9819034821261,16.6662834932822
"SAMPLE_0151",12.1085557763062,7.56582806992651,10.4139273704101,6.9195180939784,10.9714293790702,13.4697015252649
"SAMPLE_0152",12.6021613807415,9.80574107451,9.709079394231,15.7776682072692,12.2707650734106,12.1009338706849
"SAMPLE_0153",11.878140519195,10.5112559111226,11.34880966982,11.8252215087415,11.2711447460492,14.5944956460372
"SAMPLE_0154",20.291831870319,10.8049123945617,17.9321783304058,9.65307330414114,18.623004105863,22.5231939867665
"SAMPLE_0155",17.2019854919122,10.9937327761497,15.9297659347789,9.70000373595549,14.3767411034259,17.7237683137542
"SAMPLE_0156",15.1708995176697,9.89618909059493,13.5116356037224,13.5094220129311,13.0544465515595,16.3613000982304
"SAMPLE_0157",14.336964401533,12.48328944023,12.5569344483003,15.4878294605074,10.61533710903,15.9302325581451
"SAMPLE_0158",12.9466284156151,11.6338177793959,12.9450577305125,16.1051072162009,11.4248166225864,15.8438312124362
"SAMPLE_0159",12.1947199307804,9.51642248814766,8.50797067311629,18.585086742766,9.28314720667369,12.3355363819128
"SAMPLE_0160",14.116316042836,11.7131590683843,11.9886503932756,15.3508341838663,13.4574106242383,15.8627535323235
"SAMPLE_0161",12.0274571376524,9.29173837477507,9.6163801294627,14.6824163369418,8.6799089299467,11.8982039247439
"SAMPLE_0162",13.8670298085269,12.1122416458211,12.8090131074832,14.5284614822187,13.4170886620309,15.6198370937261
"SAMPLE_0163",18.00039772975,14.534366078733,16.4050198268582,13.681289825604,14.8642952424774,20.8602225132393
"SAMPLE_0164",23.6134314512253,11.9059984486147,17.0484025742108,8.3589564003131,16.1064847909366,20.3322585083122
"SAMPLE_0165",11.1589577892229,7.063069972384,9.24033587468522,11.9606432953649,10.0596005697389,10.4747210106572
"SAMPLE_0166",11.1174547821556,9.30641320789279,8.01419007362638,14.5866853929979,9.70586472345987,12.3656314770005
"SAMPLE_0167",14.732138297713,11.6744009462996,13.2714360330082,13.673262075292,12.9815113771596,16.3110046235277
"SAMPLE_0168",12.9599201512899,10.4519434686451,12.9777778142572,11.0086518884114,11.4442808121789,16.2085100660635
"SAMPLE_0169",12.4324230700107,10.569613170648,9.56794934508802,17.1794141014885,11.2355400572218,13.4918325319602
"SAMPLE_0170",16.217277010035,12.950416732609,15.5194229827032,17.8971148728954,13.7528094935588,15.1418304128829
"SAMPLE_0171",16.3923181164791,9.93326491522029,13.9235730621296,14.5603559891166,12.9744363220163,16.2373875962378
"SAMPLE_0172",11.1194986130048,7.8169134774444,10.4854629157215,17.1182270315918,7.03190621520622,10.0428717676455
"SAMPLE_0173",16.0269502516462,11.1459763647801,12.6925498684916,13.9152933643961,12.5678328511064,15.4769835781519
"SAMPLE_0174",15.4870331873578,9.58029422400685,11.8008480917836,15.6495904391507,9.9878876121087,13.2100250277423
"SAMPLE_0175",16.2463746351936,10.0911172549199,13.4263953048849,13.1159517748063,11.2888827525236,15.3270174291321
"SAMPLE_0176",16.8218392611526,10.120506167848,16.2764959929605,15.1470545477288,14.5677051890546,19.7895951469081
"SAMPLE_0177",13.1254830518751,9.58668228484726,11.5253504501814,14.4148171405382,11.8983319651778,14.0562593740325
"SAMPLE_0178",13.1197906418142,8.21194094861103,10.8477968396097,14.2695789783294,10.969139198891,12.8525262091442
"SAMPLE_0179",17.1774865777828,9.80000611181907,12.4320559998308,12.6693837466233,14.7905459191148,17.2278861358817
"SAMPLE_0180",10.3041844233519,8.37119749666327,8.91448304092125,15.780377060278,10.1479702899593,12.9300774135252
"SAMPLE_0181",10.1219949931203,9.60230148045365,10.335625157687,14.232480716203,11.2007782343407,11.9684978143995
"SAMPLE_0182",12.4606575243868,10.1031216977996,9.42391401576361,15.3221442487883,9.56640660852335,11.700043856317
"SAMPLE_0183",20.2333878619467,11.7293332326862,17.2519748236872,9.28465711173243,16.2595609555909,20.0535229046094
"SAMPLE_0184",10.7855282460424,8.93378474911992,10.3377625172094,10.9330333351592,11.9161345710082,12.215329246486
"SAMPLE_0185",13.2942956604453,9.77697401185246,13.1869756669972,13.8402596061894,12.4973037922298,16.3489288484375
"SAMPLE_0186",9.77354335550953,7.75432459518376,10.040427509135,12.1472609971984,7.16883197909507,8.84607890187797
"SAMPLE_0187",21.6167316618451,11.167374033719,15.6760259560795,12.2527320806277,14.7811033866518,18.973845994795
"SAMPLE_0188",23.0065155842074,14.4464787419267,19.2714362878523,8.22879369638554,19.7835149382229,21.810987419197
"SAMPLE_0189",11.2223378877932,7.42393941291238,10.0175985679623,14.7406797664361,7.8243293405346,8.62240341821688
"SAMPLE_0190",8.27687532470621,4.65603675491873,4.38525586557332,12.4212900241052,6.846370534627,8.27267096646197
"SAMPLE_0191",13.655983609579,8.98689000860846,11.1507024310751,18.1097282277038,11.1566561273838,15.4403984958117
"SAMPLE_0192",13.3971731339979,11.900615816548,14.1934700781414,13.1257681404978,11.5166516463952,16.4965540753949
"SAMPLE_0193",10.7224916158112,8.99128488745878,10.6883136007266,7.93350881396467,7.99226217051444,9.90955205464885
"SAMPLE_0194",10.9937647291446,7.71564811966429,9.9271224546875,18.3627692422471,9.95298401658609,11.2602659189991
"SAMPLE_0195",11.7501581823323,8.06514313501587,10.3781235156301,14.0328333885677,11.2549092084615,13.1947309866813
"SAMPLE_0196",14.1688578434275,12.3827798677346,10.9510695393406,14.6669660565117,11.9839423878547,14.0237728780884
"SAMPLE_0197",19.4411080593347,10.3637855622873,14.6745426686713,13.4849769158805,14.3326810882394,15.5952305610067
"SAMPLE_0198",11.9609262337354,10.4109153811843,13.4084636382213,16.8819305298274,10.9470717200245,14.9261828264351
"SAMPLE_0199",9.52948211236631,9.10600692642124,8.19390534868796,12.8155956755601,9.20221421776716,10.823663713699
"SAMPLE_0200",7.80741954756249,5.17880218746298,7.66464932428766,14.2181469440394,7.89847746155033,8.32727092142538
"SAMPLE_0201",12.490828525014,7.2820506361041,9.60465687838707,12.3785241206572,11.1797074212354,9.10599506261391
"SAMPLE_0202",20.4416881958388,11.2618503324516,16.0863636422559,10.5396118874803,15.883464062175,20.0094407636207
"SAMPLE_0203",12.8609793242457,10.3270806944293,13.6133040036789,10.1486308499237,12.4275201394076,14.0587539254659
"SAMPLE_0204",16.6703791887689,10.0209943709044,12.4599411290749,17.0092676169803,13.549109463631,15.8011335693906
"SAMPLE_0205",14.0719748836577,9.29034684530142,13.5475590900834,15.3693730876941,13.9718223015531,14.8244549666973
"SAMPLE_0206",23.0604141998526,14.1277913010321,20.2444751431373,6.97720753933264,17.5548396924616,22.6762623674503
"SAMPLE_0207",10.1438068094287,7.29786490942567,7.45791773127777,14.4360730225618,8.80070885544649,10.7484590612498
"SAMPLE_0208",16.8410760354561,9.52408871872926,14.8855105100342,19.066750363304,12.5910739269275,15.9322525731998
"SAMPLE_0209",13.1370314880116,9.41915979452497,10.1010055915019,11.0833024112267,9.56104581596677,12.0323961978369
"SAMPLE_0210",19.9746043154446,13.5658761268433,17.4280761115857,17.2930675706163,17.1528568065548,19.8653435839528
"SAMPLE_0211",10.8609018460952,9.70881889982996,9.88743456761932,8.46972169234128,9.74098884874794,11.3144381961552
"SAMPLE_0212",13.245344917754,10.6281046240343,11.6525835492048,15.4288468812412,12.4584439063431,13.3939265677225
"SAMPLE_0213",15.575009809028,10.7085171331784,13.0632151018708,14.0477159382037,12.0295684626503,14.8254842463408
"SAMPLE_0214",13.3943537174094,10.8645071975175,11.648538347154,14.5676392019821,14.5615271103759,15.5714218977333
"SAMPLE_0215",12.7166778101097,10.744036634463,11.3897067303603,18.6974414272961,11.8658350174956,13.749941737977
"SAMPLE_0216",14.6615663656483,11.9780163266191,13.1752248459969,14.2229927900366,11.9638751758631,15.5399374268321
"SAMPLE_0217",14.486301459921,10.5726839908769,10.6046106309686,12.3922545009872,13.0619233342522,16.6907093577961
"SAMPLE_0218",12.9183836215366,9.94392751584472,10.1681259119875,12.1855113811643,10.2672527017245,14.5815055398967
"SAMPLE_0219",9.94245726629155,9.54851795315251,8.87540896572025,12.2081073175273,9.87420484602006,13.9002895624444
"SAMPLE_0220",10.0307572347226,9.69839284878195,8.71328028149967,8.83103704086437,11.6788936246719,12.0934506063309
"SAMPLE_0221",18.0946204170805,10.4001878474084,16.1481327077718,15.2261727111635,14.9018292244596,20.1146231062416
"SAMPLE_0222",11.6011832615393,7.60829149967701,9.13589027031625,14.5626150558376,11.0606083779601,13.1650307606182
"SAMPLE_0223",16.9515790771939,12.7642371627057,12.5492791469982,15.1604959218919,14.3074864677815,16.7173483820739
"SAMPLE_0224",12.5157508873978,7.63590406092137,9.93371932666476,11.3710998562949,8.16419354811955,13.4004622079239
"SAMPLE_0225",11.9458119580147,9.4985923396633,10.6522551711275,14.9416963370075,10.0393212625966,12.3150903750016
"SAMPLE_0226",14.0734046704998,10.7867589536445,13.4172382278718,11.1280887568891,12.5988485692303,16.2723020814855
"SAMPLE_0227",21.6882814634181,14.2792745050222,17.1394587889148,10.1909324335406,18.9313929447384,21.1454104119814
"SAMPLE_0228",8.56506252477995,7.54602072418781,8.77250858596574,6.96391680250465,6.96840502380197,9.25782326409644
"SAMPLE_0229",16.7981923260636,10.8817498447493,14.5070500705279,18.0706805050673,14.1219442639758,16.4407106550911
"SAMPLE_0230",9.82086002254223,9.08476502712694,9.73511542128372,16.2027388875113,8.26478512885725,10.6806105477644
"SAMPLE_0231",13.3040021439278,11.3629897720562,9.62525192016286,19.1468261563203,9.47929746043665,14.6898537068041
"SAMPLE_0232",13.2095733056369,10.5981779479145,13.3810577494811,10.3655839210273,10.4390326757489,14.9358399260686
"SAMPLE_0233",23.2943666779227,11.3692554330776,19.1784230137089,15.570715763819,19.7928131102257,23.5512914496635
"SAMPLE_0234",9.14350176639645,9.82936397635855,7.24408377993277,9.20771119892474,10.0345051338958,11.3765685398363
"SAMPLE_0235",15.2766722486876,10.1180893373316,13.0858096849809,11.2077536974271,13.4156567768227,16.7097935727052
"SAMPLE_0236",10.4341802245845,10.3538336035037,8.54739375406415,13.5783188185247,11.600009483551,13.6420854509261
"SAMPLE_0237",9.84682117912528,9.2442337925238,8.3398218146052,12.4645255863808,8.27041590834431,12.4195260946003
