"sample_id","CD4_T_cells","CD8_T_cells","B_cells","Plasma_cells","Monocytes","NK_cells"
"SAMPLE_0058",111.274079170301,124.551065458907,93.2337214622688,34.6667711851611,169.227854801227,105.241196676229
"SAMPLE_0059",133.693917648266,124.717859504444,101.58519107489,40.0445548386871,162.992614694439,86.3198371537092
"SAMPLE_0060",165.853405881977,183.581118216583,142.30190498691,60.8691691094392,144.626377225955,104.84675488246
"SAMPLE_0061",171.948022073514,195.420704307247,135.022795842447,59.2884350694225,183.260040144266,100.284489925198
"SAMPLE_0062",196.119057989389,241.04446365928,152.459326507069,79.4170491121086,173.526201873274,97.7482299264012
"SAMPLE_0063",162.935542455485,170.462475802352,136.172322964996,58.9128664969985,175.186470964135,113.171266549074
"SAMPLE_0064",183.17451454422,201.953287347566,144.008720968882,77.2187527748284,142.261638504879,84.1129878962701
"SAMPLE_0065",222.94050629376,264.590880868805,190.637853307145,93.9823858160731,177.178321034511,109.599009642136
"SAMPLE_0066",97.7436225099525,113.026670344484,84.6270769340464,30.6863576583607,161.518710361199,103.834757858409
"SAMPLE_0067",170.402794270914,185.20381687668,129.818178455487,70.1085628783685,157.641651192066,105.036076582591
"SAMPLE_0068",186.067430873184,179.997276904019,151.142907279515,65.4280668406495,164.276563881395,96.578017355331
"SAMPLE_0069",181.343233564541,191.579204587979,157.170540253907,74.2473794138603,172.667363514516,107.344639829767
"SAMPLE_0070",158.439467537231,138.921627425121,137.4654240775,57.3391119356219,177.156650535036,110.554409759136
"SAMPLE_0071",204.367280040927,220.197316890199,163.721778023892,85.95831899073,149.9952294117,92.0581661886133
"SAMPLE_0072",186.06472609889,207.669247295826,151.747543101259,75.8028400549408,152.324709277809,94.6302820832598
"SAMPLE_0073",206.542182494418,243.346701049826,176.956635801602,87.8803846945776,160.608028185633,95.8238596284971
"SAMPLE_0074",151.131777710072,153.197712183023,118.171125416531,47.2460924349857,176.958258486592,103.239986978896
"SAMPLE_0075",173.0383297977,213.186466756657,158.779219026065,62.9655681123781,182.606635720437,107.039955640046
"SAMPLE_0076",195.669988586446,240.117199729785,167.62015764837,83.49035589198,174.269451591639,104.367536243246
"SAMPLE_0077",194.877492210605,198.012207883587,131.434210329163,68.9198279922278,157.751263540652,99.962064301751
"SAMPLE_0078",214.906022200503,245.029819777405,159.333053592158,84.0588045230775,178.720107727998,100.759291619713
"SAMPLE_0079",174.614022287234,203.448044971778,138.772333571671,63.4044638022431,194.686165526152,108.659064083947
"SAMPLE_0080",156.002305049225,148.53370497036,115.270386962784,48.2316925894474,176.710365139838,112.487896993644
"SAMPLE_0081",172.621153058432,184.157476587169,139.374489345402,66.1028878878968,168.090007929293,92.437356867667
"SAMPLE_0082",163.693586698375,174.998168697066,135.147061350705,58.6389678239243,162.59490262409,98.580464137817
"SAMPLE_0083",193.542383369886,188.566789232919,160.430233275064,81.9366985038989,157.58628517242,92.6213294903537
"SAMPLE_0084",183.82360935421,182.788113577899,139.55263458506,74.2127088095022,148.789582704174,86.1775039935208
"SAMPLE_0085",119.583796157155,117.248850798114,88.5158885790852,44.442950884752,159.070587820867,85.516661945088
"SAMPLE_0086",145.265961565709,133.458778034033,107.856872065768,35.671474271345,174.99959951275,96.3098082769458
"SAMPLE_0087",225.167383677389,233.556289812295,167.823779166993,83.3791175659728,171.718586604593,101.352808141814
"SAMPLE_0088",177.96522772003,190.810252786632,142.309274633145,64.1700184909387,151.284374496281,103.799478335249
"SAMPLE_0089",157.774514442012,149.23743331034,113.384817164527,41.4734109580721,183.837476150686,112.894043577953
"SAMPLE_0090",218.9750714426,254.545828525815,168.880285734907,85.5646850109467,159.342841843655,97.1090273026819
"SAMPLE_0091",172.823502341495,190.766864566577,131.270477228628,59.1595419290204,167.308698855851,93.944320900687
"SAMPLE_0092",187.908276496416,234.707201774506,153.874561933265,77.832479631038,169.549846715737,94.48828149018
"SAMPLE_0093",185.775522128884,196.681518561198,144.786955331823,63.2035350497468,184.417787064309,112.657178347197
"SAMPLE_0094",175.027283331295,179.908902673536,142.904430165814,63.1076694152546,170.449669622885,89.6861852186992
"SAMPLE_0095",143.989634900494,144.976295695947,110.695686371135,42.082266588118,177.259114747592,118.819475730209
"SAMPLE_0096",189.976878673321,199.010429973139,150.805023230564,79.2707827143568,179.397190373958,118.169882442584
"SAMPLE_0097",188.656432762241,182.939036111086,128.429183511212,58.5301702462382,157.300532829009,106.600366304147
"SAMPLE_0098",166.155981687882,174.975854344827,129.809956529042,65.8168351387269,144.546469363787,95.7388065252875
"SAMPLE_0099",206.422605503657,271.519363907571,185.936893969245,92.8903277816875,166.821476366231,91.0542575321665
"SAMPLE_0100",119.167502660367,110.608555641267,91.9034829372454,33.8870121760082,137.648582503108,103.45583472865
"SAMPLE_0101",131.847387908396,136.663467317684,100.791068108966,40.1194429057519,155.838767663745,96.8439727690499
"SAMPLE_0102",210.215896397932,239.262513153851,157.207501323502,76.9131715454026,154.961844905424,102.02619856949
"SAMPLE_0103",166.195652355975,178.366879430487,128.382674773723,60.0370021032447,211.774419812502,133.116809939621
"SAMPLE_0104",218.100747317425,253.807176720855,171.986728245772,86.39652619907,163.556798315498,95.3534328903535
"SAMPLE_0105",151.486581170633,146.970530113388,108.791046244094,49.517229710973,155.838760037197,105.527543809114
"SAMPLE_0106",173.994628164053,219.219875309762,153.332164599042,79.4528433437412,161.236564523297,110.421038371856
"SAMPLE_0107",188.244611217207,182.457389814372,146.630234792365,63.2705150030893,176.4977075673,106.702989767636
"SAMPLE_0108",213.516229113902,226.215006891247,178.212168151056,88.4630311641712,174.370313796292,112.184718595152
"SAMPLE_0109",191.315583217631,211.376488337924,164.287131043238,73.9657762978755,138.350339222309,91.8399381585885
"SAMPLE_0110",118.729858059215,118.763873929173,85.2456335473895,36.3102626980862,164.884466840199,93.9012708438171
"SAMPLE_0111",157.42335548768,176.268813697373,141.121789042438,62.337332409711,161.458543441026,88.808055280904
"SAMPLE_0112",201.216303409228,223.300403183367,162.684457796758,80.8831278388777,156.292557336462,85.2173521092896
"SAMPLE_0113",204.285004509818,227.75593766961,157.65667091828,76.7498121399228,170.272697894222,99.3430776948203
"SAMPLE_0114",197.185635981179,227.679444207517,170.49509150575,79.2616653896159,192.28665962483,120.976023290971
"SAMPLE_0115",195.943354586608,224.109088438348,146.395897908717,74.132651207666,164.454821581301,106.369584982282
"SAMPLE_0116",179.666407160738,179.22051878423,143.132187143938,67.7796651981321,171.168233398946,91.0691324156664
"SAMPLE_0117",111.826027029825,91.075094602778,80.4599783909281,24.9213855662181,150.083022864663,96.8717057108294
"SAMPLE_0118",144.954509142622,156.825550304098,131.148642868189,46.6386945909654,173.928533270386,113.326760343317
"SAMPLE_0119",140.664190064191,147.736175709435,100.522834664384,46.4324611494119,165.413375156603,107.983741818889
"SAMPLE_0120",178.089583177439,191.184029160446,141.363071343547,54.2995182717677,170.752604560527,100.206012961156
"SAMPLE_0121",177.327722912452,190.377940520858,151.693621463394,61.6521507536798,147.29288828168,107.134686936128
"SAMPLE_0122",178.155776009619,210.54663416539,144.72748687919,75.3645370407501,165.985742316003,108.153988130484
"SAMPLE_0123",155.606895985958,180.088721089524,138.448738118441,51.0655300348776,162.66899695651,98.3007209557838
"SAMPLE_0124",152.046667519698,147.244470358098,124.481441114689,50.1352378803907,197.201223721574,129.719106878449
"SAMPLE_0125",137.386593864812,138.81903269815,116.049125353565,43.1739033297741,195.954998082845,118.479100470345
"SAMPLE_0126",175.488835344522,198.307599061669,146.144713224675,62.0250982258021,174.82870957843,107.769795967531
"SAMPLE_0127",130.372891119724,126.836448315549,119.889950775115,37.8789017356753,196.617560442692,116.801210930674
"SAMPLE_0128",144.091471937008,164.326429012772,140.463727702922,56.2933984406536,173.649096627984,118.077915648232
"SAMPLE_0129",167.286595470991,165.294717856152,131.686533290666,61.1369259715151,149.651140398411,102.149207907914
"SAMPLE_0130",178.477441666537,184.808199380867,147.69616399884,59.3416566039988,156.285174196846,102.65161374436
"SAMPLE_0131",172.931281061471,183.927933720541,140.744390280473,68.8849266095412,185.402180861553,109.105954102474
"SAMPLE_0132",171.332669945374,165.744497251513,118.285780150636,52.3144341259103,202.289534372358,119.57560213329
"SAMPLE_0133",176.516985541908,204.985832391302,153.563561776152,70.1518431937968,193.48301136597,109.670811595829
"SAMPLE_0134",228.464892830496,268.772259630599,181.42517560338,103.426925618,181.265329896397,93.66818949201
"SAMPLE_0135",114.630731210871,87.3527085509604,81.4570242952756,24.8339408116481,164.188372316913,109.93563859117
"SAMPLE_0136",162.13848605665,159.723275039894,119.017735001731,47.4627685910531,159.912698245626,103.996941257238
"SAMPLE_0137",187.208904983613,206.67794796307,155.475964992186,72.6308703029539,185.429840766485,114.918106257083
"SAMPLE_0138",196.732764232736,228.519920202766,160.392455325065,70.2646700678461,161.418379427292,98.5215450221864
"SAMPLE_0139",192.30093808023,217.778012298814,177.474496401461,79.0204228586622,182.248757129777,123.158350073056
"SAMPLE_0140",192.730889985505,227.01073853551,150.201105960697,75.6787366120917,177.567589010592,103.488204875486
"SAMPLE_0141",198.599660297809,206.509970314266,154.18208881001,81.2275110269651,167.527660120176,95.1234356961322
"SAMPLE_0142",223.241821604275,255.98205493171,184.457911501639,98.2622341495581,146.545096760078,109.918825835701
"SAMPLE_0143",137.372991079177,167.664645600107,131.409724009303,55.2476332136972,205.875447769038,117.509333417854
"SAMPLE_0144",179.035357458474,212.226713109368,169.070702491993,76.3042964769981,165.073826187683,104.708576621114
"SAMPLE_0145",181.245435836703,214.895247634451,148.745065818173,70.2999970118828,168.724878192839,113.063623156203
"SAMPLE_0146",188.77889042423,228.456275768399,155.747697956126,86.2667874879956,169.653961807393,86.0576292760847
"SAMPLE_0147",200.587407416522,244.68183918351,154.969092423446,88.7134601766369,154.508575753185,114.740521625579
"SAMPLE_0148",142.351398781016,144.375758075558,117.596006696793,41.2191550406701,154.615248814431,110.486755269655
"SAMPLE_0149",198.7257864557,210.746800972302,140.805375576992,71.4791330076558,168.858192775882,111.541227551905
"SAMPLE_0150",190.078594579427,207.660143339285,150.151597943134,74.5146147406736,182.094857377608,121.53909625744
"SAMPLE_0151",139.502123913626,137.104590914539,111.720597643918,39.517229932818,152.082054312154,101.869175640208
"SAMPLE_0152",192.78124011583,238.727937292358,153.120594930204,88.057579384515,170.226083588838,90.9758547863673
"SAMPLE_0153",152.992800495451,121.100760898915,132.645493700601,49.8732128424799,172.397395571963,110.113627624239
"SAMPLE_0154",117.119128567335,127.130608640816,109.477873462974,32.0596367044924,179.036331989422,101.987386267068
"SAMPLE_0155",149.786296246938,138.990594492542,110.127915258894,46.6456280621093,176.686348497906,107.334305561333
"SAMPLE_0156",200.931305611418,215.132413377475,146.020390928749,76.8049383224612,170.361944902484,108.992969151998
"SAMPLE_0157",216.737779715536,244.958799196829,166.404793544568,77.6604731200656,177.469391299739,108.559414046665
"SAMPLE_0158",207.990592089449,225.692628422437,161.395269255908,82.4970439615456,179.911551639738,114.183063789005
"SAMPLE_0159",228.201697153908,263.188584097318,193.338807496624,92.8282777721914,169.091837642235,99.1528954583574
"SAMPLE_0160",233.755977503585,246.713336685655,173.908877671237,93.8112652731301,183.843757988358,101.020596387891
"SAMPLE_0161",181.772091315357,204.246100087932,153.267415532514,75.5356379840101,136.984150748139,100.019953644522
"SAMPLE_0162",185.046853541235,203.647253433085,166.734750441095,72.5423465846918,183.841229624822,91.6838343836669
"SAMPLE_0163",181.08516336046,186.990619531329,130.687123550452,56.6231752488774,198.858508355721,109.754516270593
"SAMPLE_0164",146.265679716078,131.29254014135,126.552658356172,50.3798620521795,166.649475410347,103.712691789604
"SAMPLE_0165",176.059932964706,182.897877058003,137.072590301931,65.1425787004452,163.871040055765,94.6682752118003
"SAMPLE_0166",196.101300022658,208.083565059031,160.993092962262,78.7660047988321,168.468981988721,95.7890144252728
"SAMPLE_0167",161.240479807662,177.017766231017,136.717160556955,65.8110942049124,169.76087928187,108.357088769064
"SAMPLE_0168",140.873175103595,145.542821850525,108.370023186064,56.8889821338678,189.980132851239,106.263921321035
"SAMPLE_0169",223.156131726068,237.275765640248,177.637042944753,84.7167525113049,164.057691426053,92.3573788983268
"SAMPLE_0170",189.150882670678,227.210929203358,164.183542961045,75.4762518566421,188.204262504816,112.492614765387
"SAMPLE_0171",199.804892260815,216.722243070431,166.836953924147,79.7485204986084,167.725153334866,94.5568195193562
"SAMPLE_0172",214.027616534983,232.207708217438,188.244784190008,77.8451188049738,142.617180884705,84.6562555435869
"SAMPLE_0173",179.586673069859,208.220504187972,149.894420007828,71.0301945160545,179.143830676304,110.942717128849
"SAMPLE_0174",216.303195316033,243.778427783244,184.035449587084,74.8351302788005,157.13674748778,107.071880895332
"SAMPLE_0175",161.412661414227,181.801840847696,141.87289456073,59.7434817008435,179.796150316779,106.628342804405
"SAMPLE_0176",175.260114483067,193.138445738133,149.801692328664,61.7910205282296,203.46458720085,116.613112541357
"SAMPLE_0177",186.104398211149,189.646112281021,146.50291726569,69.8979909830137,159.892202351833,101.488149389078
"SAMPLE_0178",189.351631856239,216.408190468311,158.327798116254,83.7844781449391,150.14430976576,98.3831244514225
"SAMPLE_0179",173.001445450917,199.626164247845,140.295447236554,65.7232857271975,173.574732716091,113.609121862302
"SAMPLE_0180",190.102482511658,220.846733697109,159.624026155746,77.3801715201438,158.945369740968,89.1241900210311
"SAMPLE_0181",181.101308684799,196.218105561615,150.409018158938,72.0187313686967,152.983731201587,105.667172714071
"SAMPLE_0182",178.814758704172,218.48877294796,161.913009886554,77.7892058925121,146.10580464582,105.328209369554
"SAMPLE_0183",135.539063523848,123.635525466401,111.898565585341,35.7433522700634,170.99891900733,120.218485969136
"SAMPLE_0184",152.59851119697,140.7353609068,119.719880995776,46.5452320457709,168.730451414868,102.003078247217
"SAMPLE_0185",196.736397255485,216.591161442619,166.408401786835,81.7943666448577,164.465135422845,102.947755344971
"SAMPLE_0186",166.751416462653,176.506967357755,129.705962791753,61.5946679613221,163.117461627298,94.0878740244067
"SAMPLE_0187",163.851062996361,176.042815414845,137.998076808815,58.5960852440542,182.096609267268,113.068249246103
"SAMPLE_0188",140.8216830011,134.488044184382,121.133989088411,44.0341263258858,169.616500349549,131.143252748172
"SAMPLE_0189",203.308791961017,241.228556443182,176.504210884064,92.451999909918,134.381632509249,92.210151437748
"SAMPLE_0190",176.747127693133,194.440485521368,158.194151951904,63.8536264696714,141.512204561242,99.2501594953885
"SAMPLE_0191",224.251206134947,252.098997363964,181.667664465184,90.9464534983944,154.437836023592,106.865869768359
"SAMPLE_0192",187.909897463003,212.804652725478,153.043477412582,73.4549659541719,172.771860527642,104.010412140983
"SAMPLE_0193",136.054216650962,137.382231692456,114.599359379208,54.7544885088023,147.992175068774,94.1983947590632
"SAMPLE_0194",205.827035992334,241.975229558131,165.98181402481,96.14984344744,141.431839115495,90.1271337250815
"SAMPLE_0195",201.284009142925,206.867191027856,150.715679877872,74.2664660293159,169.113908508419,105.067905259072
"SAMPLE_0196",176.114073256073,213.513916815773,157.914161892081,69.9158085037894,178.382475462425,115.249887048523
"SAMPLE_0197",170.736908073644,198.925956681596,148.268992147543,62.050072865677,179.420352255079,95.7041887179736
"SAMPLE_0198",215.376661643031,243.686888940568,179.163630765979,86.533963054253,203.033453782226,82.901643939689
"SAMPLE_0199",167.612706638467,194.095961302868,142.870860197834,60.037826603412,154.447789907978,84.0073567086278
"SAMPLE_0200",208.242076311561,225.835024814801,156.030361910776,77.029236483827,127.919115488557,70.8239459135044
"SAMPLE_0201",179.29136968617,184.967608853532,149.580426742044,62.6190997546094,140.499403850407,89.1242581809478
"SAMPLE_0202",152.956853755363,149.65542903822,110.540272500708,44.8653371308817,191.38493305357,113.285942154727
"SAMPLE_0203",166.066172412762,186.035413296191,141.939354928316,66.8328483768227,167.980620373452,103.674658840932
"SAMPLE_0204",186.314394630155,212.821849843315,148.254960647886,75.4085794242815,174.84630550072,91.898803478941
"SAMPLE_0205",182.054088534047,203.620762715723,159.463021876341,71.4945650760105,160.376491957067,100.808338691719
"SAMPLE_0206",107.385818559945,108.327374091445,110.35094089858,26.2188368445915,187.247019114112,118.787482075583
"SAMPLE_0207",190.350888582407,227.292057849041,161.807868557132,81.7377092004358,151.460132593716,80.916684684635
"SAMPLE_0208",228.298405707105,257.988924752767,182.614809341496,89.076342824805,186.417723406567,113.601882440669
"SAMPLE_0209",144.996799391099,150.713601608207,121.045610812348,42.345493588873,140.925504614722,98.1960036878834
"SAMPLE_0210",180.210580571574,231.403930159883,155.473721619716,80.307655396718,186.598651510993,114.839374874792
"SAMPLE_0211",146.941537983815,127.902835995598,128.223781818836,35.8753694766778,173.792796691756,89.1955218655244
"SAMPLE_0212",188.626882680031,166.388255412835,140.353094565661,61.6240016607801,187.305472600339,99.2026008186821
"SAMPLE_0213",173.480314452179,216.579194712679,152.914122648229,77.2977772249615,169.553125614922,106.346633114488
"SAMPLE_0214",176.240001859992,182.769380405184,145.463068869709,71.8383130948078,188.744170226735,107.886825216422
"SAMPLE_0215",237.98190678174,267.452233497257,195.818853349863,94.5683885342514,185.873415381365,95.2245626562428
"SAMPLE_0216",192.301455960106,210.625778785796,161.082324756682,74.9157922700574,175.646362468584,96.8910089701638
"SAMPLE_0217",166.888882555773,193.060886858733,127.332421054741,66.8209273541699,156.239592958021,95.1857202374985
"SAMPLE_0218",161.050206614705,182.969354737122,148.814068707392,68.754947884273,172.712939149121,89.6197938735829
"SAMPLE_0219",146.88777065117,162.530870204875,122.797420355312,49.9191589984318,139.569286088271,101.58219333852
"SAMPLE_0220",123.085615211454,128.093059463899,102.800784608326,41.9992635048126,164.65072342209,99.9081353738902
"SAMPLE_0221",171.843524653161,210.568759876915,163.587976575538,78.3044747146165,174.23450880573,103.691954353139
"SAMPLE_0222",182.323591155643,204.045182251583,162.332712177805,73.0574225010937,158.735200248567,89.253050730754
"SAMPLE_0223",183.789238746085,226.505074088507,141.183455032921,73.7293396292845,187.180347867227,111.499726954756
"SAMPLE_0224",171.210169822516,174.506290232606,142.968289735229,61.8556779628539,143.794000577913,98.9969479954562
"SAMPLE_0225",182.913755010455,210.242017053624,152.292917814721,80.9410515258793,150.366460921124,106.303603049081
"SAMPLE_0226",153.007062621621,185.677359477785,127.705055731964,61.3852093438838,164.502052065923,101.705375658775
"SAMPLE_0227",154.522500020748,152.793510380707,117.064185675228,52.77422721003,206.509759975853,119.97834038078
"SAMPLE_0228",125.389517437814,117.808150695805,109.479745666599,32.6410268600711,133.417816947809,84.8704998250215
"SAMPLE_0229",235.888808058315,267.750457094136,202.881958889751,99.0697976759515,191.318293650385,107.674064339204
"SAMPLE_0230",206.36935620541,237.573517826147,176.725225236261,79.1437931295946,163.592497162047,103.800134499066
"SAMPLE_0231",221.29484142163,257.405613666772,185.046418095349,86.1509906502554,177.040836513495,98.3614894546821
"SAMPLE_0232",169.696687376343,180.426485780988,125.125815322897,49.1764945167514,184.927632549601,102.43118039853
"SAMPLE_0233",182.418962223106,211.307197525885,161.915771411109,76.8054606811604,188.174344979236,132.386415656794
"SAMPLE_0234",120.342344338435,130.730766986434,106.710125247324,37.6487099838698,157.339121821615,95.1069674400431
"SAMPLE_0235",179.550616410496,177.622940994426,137.932936946274,60.7819296664776,159.928097403509,115.954241643228
"SAMPLE_0236",179.859058714454,191.528389507116,149.437160052106,78.155933810325,173.963415303817,103.814813601307
"SAMPLE_0237",174.088288812494,173.730384738663,130.522132335587,53.329273279182,162.50193913358,89.3185383506392
"SAMPLE_0238",193.202619178798,217.186643375152,156.76161191234,83.6351822062431,178.310783843823,99.0906760098324
"SAMPLE_0239",149.739572453983,152.359161175942,119.966847226923,45.885297549128,171.286727567595,92.174934752487
"SAMPLE_0240",196.252160807619,233.562969116711,166.644651186896,87.0683390579729,169.076964498056,101.534420901359
"SAMPLE_0241",219.005124477977,266.683707606463,174.694925537946,91.1348063389379,152.304384498421,96.0677323856241
"SAMPLE_0242",152.314204744901,142.745913043483,117.951871478715,56.3093916684349,158.182071382622,102.347672144048
"SAMPLE_0243",227.077527064913,259.656093177408,177.964500266198,84.3936442920015,162.586265452485,104.320094076926
"SAMPLE_0244",156.441613695306,151.370534647118,113.939063812969,58.4543552527598,184.787773283088,111.222454405829
"SAMPLE_0245",166.894113386536,188.629268926078,176.857107339897,66.5282371665876,160.662278615517,102.861201863403
"SAMPLE_0246",218.854597985709,243.919694188672,179.270935537576,87.8708070914409,179.165446240534,108.248500430024
"SAMPLE_0247",157.440048262697,142.594008812421,123.053045396991,41.055856198715,179.93815875628,112.733551313698
"SAMPLE_0248",196.106533051128,212.900672908432,137.52783688638,68.564232826966,150.631405794863,102.516270277317
"SAMPLE_0249",185.817864602549,226.094864157791,154.73385093378,79.9199571430449,158.697652887893,90.9379572703717
"SAMPLE_0250",140.404589960933,172.940710768013,120.507819524316,53.7729429864467,200.867358257545,133.177481287288
"SAMPLE_0251",163.035534322145,183.954139983517,139.509988659743,68.2460634935212,150.616264611421,99.4609585110392
"SAMPLE_0252",215.524803827073,227.924514828438,154.716541501001,70.5851701212314,174.178197187523,100.303203573038
"SAMPLE_0253",121.323218597192,120.685681345553,95.6643002850837,26.4137619064577,187.808440125216,111.412682831856
"SAMPLE_0254",171.928093601175,196.489813484028,143.634221831403,65.371554250985,199.329306056494,119.944698512751
"SAMPLE_0255",176.949278523078,203.614086222767,135.531561949278,60.520966716087,185.251769700501,105.498774750302
"SAMPLE_0256",144.801045115889,161.215426527109,140.013083767585,52.4055449739303,212.764215524745,122.537719648297
